link;comentarios;data_comentario
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;"Só passando para dizer que sou servidor público e muitos CLT vão voltar pra casa da sogra.
Só passando para dizer que sou servidor público e desas empresas privadas fiz de escada, hoje vejo a recompensa de ter estudado.
Só passando para dizer que sou servidor público e chego atrasado no serviço, mas meu salário tá em dia.";2019-10-31T09:22:42
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;A excelente notícia sobre o inédito percentual da taxa SELIC saí rapidinho do ar, né? Tendenciosos, quando a notícia é contra o governo fica em letras garrafas por 48 horas.;2019-10-31T09:22:37
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;47mi de pessoas que não pagam inss, fgts, sem nenhuma garantia de futuro. São esses que com 60 anos vão estar pedindo esmolas, morando na rua, dependendo dos filhos, dos netos, alguns vão se suicidar como no Chile. Outros mais audazes vão para pista fazer dinheiro... Que saudades do meu ex!! ;2019-10-31T09:22:28
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Alienação é do Bolhão desempregado ou ganhando um mísero salário pensa que assistindo o SBT OU RECORD estaria boicotando a rede GROBO KKK;2019-10-31T09:16:50
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;NÃO ADIANTA, O BRASILEIRO TEM QUE TOMAR UMA MARTELADA POR DIA NA CABEÇA PARA ENTENDER QUE SOMENTE A VOLTA DE MICHEL TEMER IRÁ SALVAR O PAÍS!!!;2019-10-31T09:19:06
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Geração De Empregos é Com Nosso Mandela Brasileiro, Todos Sabem Quem é, Começa Com L, O Único Reconhecido Mundialmente Que Criou Quinze Milhões De Vagas, OK. ;2019-10-31T09:18:38
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Estou aguardando a matéria onde fala que o porteiro mentiu!;2019-10-31T09:06:34
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Estou aguardando a matéria da libertação do LuIa.;2019-10-31T09:11:45
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Nicolau Noel o Cid Gomes te responde isso.kkkk;2019-10-31T09:17:42
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Para se recuperar rápido o certo seria diminuir impostos, abolir a lei do salário mínimo, permitir a concorrência, acabar com regulações, explodir a CLT, destruir a burocracia e endeusar o direito de propriedade privada.;2019-10-31T09:11:12
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Poderiam escravizar o trabalhador de uma vez, mas aí iriam reclamar que o escravo come muito.;2019-10-31T09:17:20
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;O desemprego manteve-se estável numa época que deveria estar caindo, nossa tenho nojo deste governo!;2019-10-31T09:10:46
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Valeu mãe Diná. ;2019-10-31T09:16:45
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Daqui a pouco o Bozo demite todo mundo do IBGE porque o dados são muito ruins pra imagem do governo.;2019-10-31T09:16:18
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Cadê a matéria da delação do Marcos Valério;2019-10-31T09:09:58
https://g1.globo.com/economia/noticia/2019/10/31/desemprego-fica-em-118percent-em-setembro-diz-ibge.ghtml;Que nossos governantes municipais, estaduais e federais tenham misericordia do povo e não aumentem seus salários nem as contas públicas acima da inflação, senão é judiar muito do pobre..............;2019-10-31T09:08:43
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;E a galera faz fila pra apostar!!! KKKkkkkkkkkkk....... e quem ganha são os funcionários de Brasília. Só rindo!;2019-10-31T09:15:18
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Muitos aqui são os primeiros a enfrentar fila pra jogar basta acumular .... O remedio é boicotar essa lavagem de dinheiro ;2019-10-31T09:15:05
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Jogos de azar são proibidos, mas a Caixa mantém esses jogos de azar;2019-10-31T07:39:00
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"É igual maconha.
Se fossem vendidos bilhetes nas bocas de ""apostas"" seria proibido.";2019-10-31T09:01:36
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Vou continuar apostando,um dia eu ganho;2019-10-31T09:11:31
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Eita pooooorrraaaaaaaaa kkkkkkkkkkkk. Como se fosse fácil ganhar ;2019-10-31T09:11:24
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;parem de jogar , vão descobrir rapidinho quanto economizariam por mes /ano .;2019-10-31T09:09:44
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"Podia era divulgar os ganhadores pra termos certeza que não há fraude.
Ahhhh, tem medo de aparecer? 
Então não jogue. ";2019-10-31T07:42:12
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Joguem no bicho, pronto falei kkkkkk;2019-10-31T08:53:46
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Quem ganha vai ter dinheiro pra ter segurança... Não precisa ter medo de ser roubado...;2019-10-31T09:09:25
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;vai quebrar ,vai quebrar eu digo que vaiiiiii quebrarrrrrrrr;2019-10-31T09:09:18
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"Difícil não acreditar que tem maracutaia. Aqui no país do ""jeitinho"", me desculpem quem gosta de jogar, mas duvido que não tem xuxo nisso, em tudo tem, porque só na balelasena não iria ter.
";2019-10-31T09:08:38
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Poderia botar 100 reais por aposta mínima logo. O povo vai e continua a jogar. Governo não sabe nem ganhar mais...;2019-10-31T09:08:05
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Porque esse aumento???   Isso eh uma VERGOMNHA.  VAMOS PROTESTAR PARANDO DE APOSTAR JA !!!!!;2019-10-31T09:07:12
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Se os pobres usasse o dinheiro que joga na loteria com camisinha e anticoncepcional as chances deles não serem tão ferrados como são seria infinitamente maior do que a deles de ganhar na loteria.;2019-10-31T09:06:20
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Absurdo pagar 4,50 em um jogo que vc tem chance de 1 em milhões.  É por isso que sou a favor de legalizarem os bingos . cassinos e etc.. O pais esta perdendo empregos , turistas e etc.. Só para beneficiar uma ou outra casa de apostas.    ;2019-10-31T09:06:02
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Tinham que divulgar é todos os números dos bilhetes jogados antes do sorteio, pois assim nenhum malandro por lá com acesso à raiz do sistema teria como inserir nenhum a posteriori.;2019-10-31T09:03:55
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O brezil e uma piada, do planalto a festa que se faz com dinheiro do povo. Aqui não tem conserto mais.;2019-10-31T09:02:31
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O MITO bem que poderia dar um baculejo nesse roubo legalizado.;2019-10-31T09:02:25
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Afinal, o que foi que ficou mais barato nesse governo? A gasolina no começo do ano era 4 reais e agora está 4,40. O dólar era 3,80 e agora é 4 reais. Estou decepcionado de ter votado nesse mentiroso ;2019-10-31T07:13:17
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"Bruno,
Livre-se do carro. Não é só o combustível que entra no custo de um automóvel. IPVA, seguro, estacionamento, manutenção e etc
Arrume emprego ganhando salário em dólares. Quem sabe você consegue resolver a equação acima?";2019-10-31T08:57:18
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Gasolina R$ 4,50 ??? na minha cidade R$ 4,79 e R$ 4,50 a milhar na cabeça da uma grana boa, joguem no bicho;2019-10-31T09:01:16
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Trouxa é quem joga! Kkkkkkkkkkkk;2019-10-31T09:01:07
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"A vida é injusta. Enquanto um ganha, apenas um só, milhões perdem.
Preferem arriscar a sorte.
Tenho um viciado em jogos na família que ouço o sujeito falar que vai ficar rico a mais de 45 anos.
Acredito que se guardasse o dinheiro que jogou fora,  apostando, teria ficado rico após esses anos todos.";2019-10-31T09:00:47
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Ainda não consegui encontrar justificativa para esse aumento. Em alguns casos, o aumento foi de 50%, onde em 4 anos houve isso de inflação??? Estou há 3 anos sem nem o reajuste da inflação no meu salário, como muitos no Brasil, mas todo ano o reajuste fica em até 4%. O brasileiro deveria parar de apostar, mas daí pensa que enquanto ele para, o outro está apostando. Infelizmente, carecemos de consciência.;2019-10-31T08:44:08
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;As pessoas ficam iludidas com esses tipos de jogos achando que um dia vai ganhar. Jogo a 25 anos e nunca fiz a quadra.;2019-10-31T09:00:31
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Por que aumentar?;2019-10-31T07:10:23
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Porque 3,14% das apostas vão para o Fundo Penitenciário Nacional e o governo quer construír presídios. ;2019-10-31T08:58:42
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"Aí se falam que no Brasil nao pode ter cassino porque é jogo de azar. Mas o Governo pode ter as casas de apostas, no caso as loterias para faturar a dinheiro diretamente. Bando de safados.
";2019-10-31T09:00:28
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O impossível agora passou pra 4,50;2019-10-31T08:41:30
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Kkkkkkkkk;2019-10-31T08:58:59
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;As apostas irão cair e muito. Só vão apostar os bolsominios para ajudar o Bozo  para compra de deputados. kkkk;2019-10-31T08:58:24
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O roubo vai aumentar!! VERGONHA!!!;2019-10-31T08:58:21
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Ué ,cade pessoal que voto no bozoss agora sumiu. fumo povo brasileiro.tomara que aumente a gazolina ;2019-10-31T08:57:33
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"A vida é injusta. Enquanto um ganha, apenas um só, milhões perdem.
Preferem arriscar a sorte.
Tenho um viciado em jogos na família que ouço o sujeito falar que vai ficar rico a mais de 45 anos.
Acredito que se guardasse o dinheiro que jogou fora,  apostando, teria ficado rico após esses anos todos.";2019-10-31T09:00:47
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Ainda não consegui encontrar justificativa para esse aumento. Em alguns casos, o aumento foi de 50%, onde em 4 anos houve isso de inflação??? Estou há 3 anos sem nem o reajuste da inflação no meu salário, como muitos no Brasil, mas todo ano o reajuste fica em até 4%. O brasileiro deveria parar de apostar, mas daí pensa que enquanto ele para, o outro está apostando. Infelizmente, carecemos de consciência.;2019-10-31T08:44:08
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;As pessoas ficam iludidas com esses tipos de jogos achando que um dia vai ganhar. Jogo a 25 anos e nunca fiz a quadra.;2019-10-31T09:00:31
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O impossível agora passou pra 4,50;2019-10-31T08:41:30
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Kkkkkkkkk;2019-10-31T08:58:59
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;As apostas irão cair e muito. Só vão apostar os bolsominios para ajudar o Bozo  para compra de deputados. kkkk;2019-10-31T08:58:24
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O roubo vai aumentar!! VERGONHA!!!;2019-10-31T08:58:21
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Ué ,cade pessoal que voto no bozoss agora sumiu. fumo povo brasileiro.tomara que aumente a gazolina ;2019-10-31T08:57:33
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;E ainda lembrando que vai ter o novo imposto ainda, que será criado pelo chuca.;2019-10-31T08:57:00
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"""Ainnn, que essas loterias é tudo fraude"".... Solução: Basta você não jogar! Essa é a beleza do mercado, ao contrário dos impostos, não chega um volante da mega-sena pra você apostar todo início de ano que você é obrigado a dar seu dinheiro para algo que não acredita!";2019-10-31T08:56:46
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;kkkk,governo acaba com a ultima esperança do pobre.;2019-10-31T08:55:41
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;KÁKÁKÁKÁKÁKÁKÁKÁKÁKÁKÁKÁ;2019-10-31T08:55:38
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;o povo sempre se fera e eles roubam e ganham isso e o brasil de sempre kkkkk;2019-10-31T08:55:16
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"será q os petralhas ganham o proximo concurso ?
ou será para outro partido ?";2019-10-31T08:44:02
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Só sendo mto trouxa pra não saber que tem maracutaia.. ahahahahaha os burros lotam as casas lotéricas.;2019-10-31T08:54:18
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;é só ninguém jogar;2019-10-31T08:54:04
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"Nosso país esta em liquidação, vendemos a raspadinha para lance único. Assim como em qualquer privatização ""ala brasileira"", a conta chega em dobro pois não vi o desgoverno falar uma única vez em corte de imposto, mesmo após as privatizações. Não tenho dúvida alguma que após o processo de privatização irá se aumentar impostos principalmente para os mais pobres com a justificativa de que não temos mais empresas públicas. 
A justificativa de que devemos privatizar para acabarmos com a corrupção e melhorar os serviços é uma falácia, pois além de não existir empre
";2019-10-31T08:54:03
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O país está dando tão certo que a manchete para tentar desmoralizar o governo é o aumento do valor dos jogos da caixa.  Kkkkl;2019-10-31T08:53:59
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Realmente o governo federal, anteriores e atual, são os maiores contraventores do país e, ainda querem barrar os jogos do bicho e cassinos, lembrando que a maioria das loterias já andam vazias, as únicas filas que existem são para o bolsa família e para pagamentos de faturas e boletos, coisa de países de quarto mundo e, com esses aumentos é que vão esvaziar ainda mais.;2019-10-31T08:53:50
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"Loto facil; me engana que eu gosto, de fácil  só  as mulheres de vida facil: ""Dinheiro na mão calcinha no chão """;2019-10-31T08:53:35
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O jogo do bicho haverá manutenção também, ou a polícia e os políticos não autorizaram?;2019-10-31T08:53:20
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Essa PORCARIA PUBLICADA que aumenta os preços das apostas, Deveriam Aumentar os valores dos Prêmios a exemplo Lotofacil, que acerta 11 números ao minimo o valor de R$ 5.000,00 (em reais). O Povo joga muito, e poucos tem o privilégio aquela grana. Ou seja pra que fizer 11 números, R$ 5,00. LAMENTÁVEL.  Vou jogar no BICHO, o premio é bem maior..;2019-10-31T08:53:13
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"Se reduzissem os preços, arrecadariam muito mais.
Será que é difícil entender isso?";2019-10-31T08:52:36
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Modo de Ironia:ON >> Agora o governo BozoNero cai!;2019-10-31T08:51:45
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;"vamos para rua...kkkkkk
";2019-10-31T08:50:44
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;É isso aí g uno, deixa essa noticia ruim bem em caixa alta e os comentarios aberto para a gente descer a lenha no Bozo, assim que chegar outra noticia ruim voces trocam, vamos derrubar esse traste. ;2019-10-31T08:50:13
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;É isso aí, fezinha não tá com nada, o povo tem mais é que trabalhar e parar de contribuir na lavagem de dinheiro. ;2019-10-31T08:49:28
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;só o governo pode ganhar dinheiro com jogatina;2019-10-31T08:45:19
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Só não aumenta o salário.;2019-10-31T08:43:57
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Gostaria de saber quando o governo (qualquer um) fará algo em benefício da população? O que justifica esse aumento? Brasil está perdido e sem rumo, a anos.;2019-10-31T08:42:09
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;O brasileiro tem que aprender a evitar o supérfluo, é só deixar de jogar nas loterias da caixa e gerar prejuízo para todos os envolvidos, aí a empresa terá que agir como todas as outras, avaliar até que ponto o aumento impactou na recusa do apostador.;2019-10-31T08:42:07
https://g1.globo.com/loterias/noticia/2019/10/31/governo-autoriza-a-caixa-a-reajustar-preco-das-apostas-das-loterias-mega-sena-custara-r-450.ghtml;Absurdo, mais uma vez o Governo espoliando a população, sem CPMF, nem aumento de imposto, aumentem as loterias...máquina de fazer dinheiro.;2019-10-31T08:41:04
