link;comentarios;data_comentario
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O Luladrãoo de vcs alguma vez pediu as contas da organizaçãocriminosa para apresenta-las a justiça?. Não adianta tanto perfil falso, quem votou nomito, votará novamente se preciso. até que apareça algo concreto, o partido dele que não presta. embora não chegue nem no chinelo daorganizaçãopt;2019-10-15T09:14:24
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;muuuuu;2019-10-15T09:22:59
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;MUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU;2019-10-15T09:24:58
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"CORRETO RAFAEL
";2019-10-15T09:26:05
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"Inocente! Agora vc não pode ir gritar fora bolsotralhas, pois vai levar chumbo da turma ""honrada"", os mercenários. Tirar os chinelos cachaceiros foi fácil, quero ver é tirar a milicia e o bando das arminhas. ";2019-10-15T09:32:13
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Ta cheio de vaca aqui, ou é impressão minha kkkkkkkkkk;2019-10-15T09:36:47
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Se houve Cx2 e laranjas Bozo está implicado pois sua campanha se beneficiou disso. Não adianta agora querer jogar a culpa no partido e tirar da reta. A lei é clara, campanhas que se beneficiaram de Cx2 a chapa deve ser impugnada. Inclusive é o que diz o marreco de Maringá.;2019-10-15T09:40:11
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O partido dele não presta. Os filhos dele não prestam, os assessores dele não prestam, são milicianos ou parentes. Os vizinhos dele não prestam. Agora o Bozo ele é um santo tadinho hahahah;2019-10-15T09:42:54
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Rafael, ta bom, já conseguiu chamar a atenção. Você esta certo, certamente és um cara bem sucedido, pois defender politico desta estirpe demonstra uma enorme sabedoria e capacidade intelectual. Nos ensine ser como você, tão visionário assim.;2019-10-15T09:49:21
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Perfil falso? Perfis falsos foram usados nas eleições, como já sabemos, para eleger esse monstro. E agora voltam com suas bandeiras toscas...;2019-10-15T09:51:26
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Não sabia de nada. Já ouviram essa frase antes?;2019-10-15T10:11:38
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Kkkkk o PSL fez escola....faculdade. .doutorado  com o PETÊ....durante quatorze anos..  Quem diria.;2019-10-15T10:11:36
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;POVO NAS RUAS PARA ACABAR COM ESSES MALDITOS FUNDOS ELEITORAIS. SAÚDE, EDUCAÇÃO,ETC.;2019-10-15T10:11:34
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O Queiroz está há um ano tranquilo... nada de PF invadindo sua casa. pq será?;2019-10-15T10:09:40
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Ligado aos serviços sujos do chefão.;2019-10-15T10:10:43
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Pergunte à sua mãe!;2019-10-15T10:11:28
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O BOZO pensou que puxando o saco do Trump o BraZil entraria no clube dos ricos kkkk Que fiasco! O BraZil foi escorraçado vergonhosamente.;2019-10-15T10:11:08
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;É gourpi é pirnçiguinssaum.;2019-10-15T10:09:16
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;NUNCA NA HISTÓRIA RECENTE DO PAIS, DEPARAMOS COM UM GOVERNO TÃO RUIM E ENROLADO.;2019-10-15T09:57:13
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O chefão dos desenrolados está PRESO, Palocci que o diga ...;2019-10-15T10:09:09
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"Bolsanaro tem uma super arma ""secreta"" para atacar os desafetos e carrega essa arma no bolso: Moro.";2019-10-15T09:54:11
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Não vai ter golpe! (sarcasmo) ;2019-10-15T09:51:59
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O golpe está em plena atividade: golpe na saúde, educação, trabalhador, previdência, teto de gasto...fraudam e não vão preso, roubam e se esconde no morumbi, manipula a midia e nada acontece.....que é isso golpista???? .  ;2019-10-15T09:59:57
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Queremos o chefe dessa quadrilha na cadeia.;2019-10-15T09:11:10
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Mas o bosta e chefe da quadrilha já está preso ou ele fugiu da cadeia em Curitiba?;2019-10-15T09:35:13
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Ismarth Barbosa, outro gado que  acreditou no famigerado power point.;2019-10-15T09:37:40
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Power point não  culpado, pois é uma ferramenta segura, barata........os caras querem programas de milhões,   sendo que basta o power... ;2019-10-15T10:04:07
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Esse Bivar pela cara parece que não é boa coisa, saí logo desse partido MITO...;2019-10-15T10:05:52
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;CADEIA EM TODOS A LEI TEM QUE SER CUMPRIDA;2019-10-15T10:05:37
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Vão encontrar produtos de cabelo para encher um salão. E nada de comprometedor.;2019-10-15T10:02:35
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O laranjal está em chamas e Bozo e Moro utiliza uma instituição pública como retaliação à disputa interna de poder dos filhos dentro do partido. Investigar a Val do açaí, milicianos, Queiroz  e familia, ninguém quer.;2019-10-15T10:01:33
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;E Conhecereis a verdade e a verdade vos libertará. Eita que esses milicianos ainda vão dá tanto trabalho. Cambada de moleques. ARREPENDIDO.;2019-10-15T10:01:01
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;E Conhecereis a verdade e a verdade vos libertará. Eita que esses milicianos ainda vão dá tanto trabalho. Cambada de moleques. ARREPENDIDO.;2019-10-15T10:01:01
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Se investiga a esquerda reclamam. Se investiga a direita reclama. Eita vermelhos incoerentes! Kkkk;2019-10-15T08:45:37
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Essa oposição por oposição é uma comédia. Até o contingenciamento acabou. E o gado tá sem argumento para protestar. Kkkkk;2019-10-15T08:52:49
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;A esquerda do Brasil é a pior que existe. Ignorantes no conhecimento, malandros nós roubos, analfabetos na fala. A mistura de cruz credo com ave Maria. Kkkkk;2019-10-15T08:54:34
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Vcs que queriam acabar com esquerda conseguiram acabar somente com o partido do presidente. Eita direita boa! kkkkkkkkkkkkkk. Bando de incompetentes!;2019-10-15T10:00:50
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"A casa começou a cair. 
";2019-10-15T09:56:34
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Segundo os Gados, era só tirar o PT que a corrupção ia acabar! ;2019-10-15T09:24:46
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Pois é!!!!  kkkkkkkkkkkkkkkk;2019-10-15T09:38:25
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Sim... e continuam acreditando nisso ainda hoje, feito zumbi do the walking dead.;2019-10-15T09:53:12
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"Por uma questão de bom senso fico com o PT esses ai roubam nem preso vão; no PT pelo menos eles vão preso. Estão pagando pelo erro, estão sendo depurado, refinado.";2019-10-15T09:56:29
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;pega fogo, cabare;2019-10-15T07:16:13
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;PSL partido sujo de lama;2019-10-15T07:21:10
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Partido é sujo igual aos demais, mas Pres. não esta envolvido emCorrupção.;2019-10-15T07:49:08
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Ronaldo, só se for no seu mundinho, pois este presidente é mais sujo que galinheiro ou plantação de laranjas. ;2019-10-15T07:52:36
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Espera a casa dele cair... corrupção vai ser o de menos Ronaldo...Tchau Bolsonaristas!;2019-10-15T07:57:16
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O Presidente não está envolvido??? Nem o s filhos???? Só pode estar brincando né, ele é o chefe mor da bandidagem, é impossível alguém acreditar que esse cara é honesto, basta olhar para ele, averiguar sua vida pública e o crescimento absurdo do seu patrimônio pessoal e dos filhinhos da gangue.;2019-10-15T07:59:38
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;E o que os outros partidos fizeram com o dinheiro?  Só o PSL recebeu dinheiro? Se o PSL fez isso imagina o que fez o PT!!!;2019-10-15T08:14:42
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;e qdo farão uma busca e apreensão no laranjal do Flavinho?;2019-10-15T08:25:30
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Burro!!!;2019-10-15T08:26:00
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"KD O QUEIROZ ? JA COLOCARAM PARA DEBAIXO DO TAPETE ?
";2019-10-15T09:15:16
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Engraçado, um ano do caso Queiroz e nada, aos amigos do Rei, as benesses da lei, aos inimigos o rigor da lei. Não tinha acabado a maracutaia? velha política? o viés ideológico? bando de hipócritas, e esse bozo de boa, tranquilão, que absurdo!  ;2019-10-15T09:55:27
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Ano que vem vai ter 1 bilhão no PSL;2019-10-15T09:56:29
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"A PF ""também"" precisa entrar no caso QUEIROZ, afinal o pais inteiro aguarda por transparência. Todavia, o que estamos assistindo é a PF fazendo a vontade do Sr. Presidente, e não trabalhando com a seriedade com que deveria. ";2019-10-15T09:52:37
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Depois de tanto tempo vai achar alguma prova? Só trouxa bozopata acredita nessa PF aparelhada pelos milicianos.;2019-10-15T09:56:06
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Alo alo marciano aqui ta vrando zona cada um por si todos na lona, ja teve mensalao, petrolao agora e laranja as praias estao lotadas mas de oleo a suprema corte vai soltar os ladroes de alibaba a violencia esta acabando com o direito de ir que os extar terrestres ivadam a terraou que acointeça logo o arrebatamento seja o que for o que vier se nao houver uniao entra governo e saira governo ateriscarem o brasil do mapa mundi;2019-10-15T09:54:26
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Das quadrilhas travestidas de partidos, o bozo só falta se filiar ao ptê.;2019-10-15T09:54:26
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;A P0LÍCIA FEDER4L DEIXOU DE SER ISENT4 E INDE.PENDENTE, PRA SE TRANSF0RMAR NUM INSTRUMENT0 DE PR0TEÇÃO AOS BETR4LHAS. VERG0NHOSO O QUE ESTÁ AC0NTECENDO NO BR4SIL. DEPOIS DAS REVEL4ÇÕES DO INTE.RCEPT, ESTÁ C0MPROVADO QUE A F4RSA À JAT0 NÃO É APENAS UM PR0JETO P0LÍTICO, MAS UM PR0JETO DE P0DER. A INTENÇÃ0 É TRANSF0RMAR O BR4SIL NUM N0VO REICH, N4ZISMO TUPINI.QUIM!!! QUEREM F4ZER PR.ESIDENTE, SENAD0RES, DEPUT4DOS, T0MAR O SUPREM0, E DEPOIS DE TUDO ISSO, SÓ D.EUS SABE MAIS O QUE!!!...E O GAD0???.....MUUUUUUU!!!..... hehehe.;2019-10-15T07:48:16
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;AGORA É T0RCER PARA O BIVAR S0LTAR A M4TRACA... ANTES QUE SEJA QUEIMAD0 VIV0!!!...... ELES C0STUMAM M4TAR ANTES QUE DEL4TE!!!..... MILÍCI4 NÃO BRINC4 EM SERVIÇ0!!!.....ABRE O BIC0, S4BIÁ!!!..... C4NTA QUE OS M4LES ESP4NTA!!!..... QUEM SABE FAZ A HORA NÃO ESPERA ACONTECER!!!.....hehehe.;2019-10-15T08:00:10
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;O QUE IMPRESSI0NA NOS C0MENTÁRIOS,  É QUE AINDA TENHA G.ENTE QUE DEFEND4 O TR4STE!!! SE MINI0N FL4GRAR ALGUÉM C0MENDO A M.ULHER DELE NO S0FÁ, M4NTEM A M.ULHER E TR0CA O S0FÁ!!!..........MUUUUUUU!!!.............hehehe.;2019-10-15T08:45:05
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;INVESTIGAÇÃ0 S0BRE L4RANJAS QUE NÃO INCLUI O B0ZO E SEUS FILH0S BETR4LHAS É FR4UDE!!!.............ACHO QUE O EXJUIZB4NDIDO DA C0MARCA DE CURITIB4, C0MANDANTE EM CHEhFE DA P0LÍCIA FEDER4L (SÓ NUMA REPUBLIQUET4DEB4NANAS MESMO), DEU UM TIR0 NO PÉ DO B0ZO. REST4 SABER SE FOI PR0POSITAL....OU SEM QUERER...QUEREND0!!!...........hehehe.;2019-10-15T09:16:54
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;SÓ TEM CREDIBILIDADE QUEM MOSTRA A CARA;2019-10-15T09:25:20
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Claudio Demir..........NUM P4ÍS INFESTAD0 DE F4SCISTAS, SÓ TR0UXAS M0STRA A C4RA NAS R.EDES S0CIAIS!!!..........OU QUEM T0CA NA MESMA B4NDA DELES!!!...........hehehe.;2019-10-15T09:29:27
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;QUANDO O BR4SIL V0LTAR A SER UM P4ÍS DEM0CRÁTICO, V0LTO A M0STRAR MEU BEL0 R0STO NAS R.EDES S0CIAIS!!!..........hehehe.;2019-10-15T09:31:30
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Zeca não precisa gritar para que lhe escutem provavelmente é problema de baixa autoestima.;2019-10-15T09:34:05
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Enquanto esse indivíduo permanercer como imprestável presidente, jamais seremos um país democrático.;2019-10-15T09:35:49
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Enquanto esse indivíduo permanecer como imprestável presidente, jamais seremos um país democrático.;2019-10-15T09:36:08
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;POIS É DE TRABALHADOR NÃO TEM NADA, COM CERTEZA UM COLABORADOR DOS 9 DEDOS E PARABÉNS  .........;2019-10-15T09:41:33
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Claudio Almeida..........NÃO....NÃO. NADA A VER COM BAIX4ESTIM4, APES4R DE TUD0 QUE ESTÃO FAZEND0 DE R.UIM COM O P0VO TR4BALHADOR. É SÓ PRA F4CILITAR NA C4MUFLAGEM DAS LETRAS, PRA T4PEAR O M0DERADOR. S0RTE A SU4 QUE NÃO ESTÁ SEND0 M0DERADO, E PODE DIGIT4R AS MIERD4S DO JEIT0 QUE QUISER. É A V4NTAGEM QUE TEM QUEM NÃO FEHDE NEM CHEIR4, E PORTANTO,  NÃO É N0TADO!!!.............hehehe.;2019-10-15T09:44:06
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"Já dizia meu pai, bandido que se esconde atras de mascaras, esta corja tem que ser instinguida , se é que me entende, pois me parece um alienado ácefalo, mas pode procurar um dicionário pois os trouxas tem essa necessidade pela falta de não entender por sua formação geneológica que é obviu que é genetico
";2019-10-15T09:44:52
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"Claudio Demir......PENSAMENT0 TÍPIC0 DE QUEM VIVE DE REND4 E DE G0LPES, E ACHA QUE  ISSO É QUE É TR4BALHO. GOSTARIA DE RESP0NDER A SEU SEGUND0 C0MENTÁRIO, MAS ESTOU COM DIFICULD4DES PARA ENTENDER O QUE SIGNIFICA INSTINGUIDA E OBVIU!!!............AH..............CALAAAAAAAAAA A BOCAAAAAAAAAAA, MAGDAAAAAAAA!!! SUA ""F0RMAÇÃO GENEALÓGIC4""(kkk) CERTAMENTE, TEM COMO B4SE O MUGID0 DE UMA M4NADA!!!...........MUUUUUUUUUU!!!............hehehe.";2019-10-15T09:50:17
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;"...""instinguida"", ""ácefalo"", ""geneológica"", ""obviu""...talvez deveria ter sido: extinguida, acéfalo, genealógica, óbvio. Sem contar a falta de acentos agudos em outras palavras...Provavelmente quem precisa de um dicionário é o Sr. Claudio Demir.";2019-10-15T09:54:12
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;Dizem  que o PT é o mal da humanidade  uma quadrilha, mas  e essa de agora , psl o quê é? Eles nem  preso vão. E viva irmã dulce e os  vermelhos! Assim que tentei entrar nessa matéria meu pc travou. Só bandido querendo manipular a midia.;2019-10-15T09:51:11
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml;E o ministro do turismo ??;2019-10-15T09:51:07
